gene_id	biotype	product
WBGene00225780	protein_coding	NA
WBGene00229899	protein_coding	NA
WBGene00227485	protein_coding	NA
WBGene00222989	protein_coding	NA
WBGene00229900	protein_coding	NA
WBGene00220681	protein_coding	NA
WBGene00225885	protein_coding	NA
WBGene00226515	protein_coding	NA
WBGene00229902	protein_coding	NA
WBGene00225804	protein_coding	NA
WBGene00225474	protein_coding	NA
WBGene00227537	protein_coding	NA
WBGene00229903	protein_coding	NA
WBGene00229904	protein_coding	NA
WBGene00227664	protein_coding	NA
WBGene00220682	protein_coding	NA
WBGene00223458	protein_coding	NA
WBGene00226063	protein_coding	NA
WBGene00229905	protein_coding	NA
WBGene00227268	protein_coding	NA
WBGene00226372	protein_coding	NA
WBGene00226373	protein_coding	NA
WBGene00227379	protein_coding	NA
WBGene00225022	protein_coding	NA
WBGene00224615	protein_coding	NA
WBGene00223298	protein_coding	NA
WBGene00222056	protein_coding	NA
WBGene00224920	protein_coding	NA
WBGene00226448	protein_coding	NA
WBGene00226444	protein_coding	NA
WBGene00226445	protein_coding	NA
WBGene00226446	protein_coding	NA
WBGene00222798	protein_coding	NA
WBGene00229906	protein_coding	NA
WBGene00229907	protein_coding	NA
WBGene00269078	transposon_protein_coding	NA
WBGene00220683	protein_coding	NA
WBGene00233340	protein_coding	NA
WBGene00226693	protein_coding	NA
WBGene00227256	protein_coding	NA
WBGene00226694	protein_coding	NA
WBGene00229910	protein_coding	NA
WBGene00222754	protein_coding	NA
WBGene00227696	protein_coding	NA
WBGene00226877	protein_coding	NA
WBGene00222688	protein_coding	NA
WBGene00234086	protein_coding	NA
WBGene00269079	protein_coding	NA
WBGene00224702	protein_coding	NA
WBGene00225019	protein_coding	NA
WBGene00222413	protein_coding	NA
WBGene00221540	protein_coding	NA
WBGene00226336	protein_coding	NA
WBGene00222423	protein_coding	NA
WBGene00223710	protein_coding	NA
WBGene00227811	protein_coding	NA
WBGene00234204	protein_coding	NA
WBGene00223658	protein_coding	NA
WBGene00222276	protein_coding	NA
WBGene00249818	protein_coding	NA
WBGene00229913	protein_coding	NA
WBGene00234215	protein_coding	NA
WBGene00229914	transposon_protein_coding	NA
WBGene00222446	protein_coding	NA
WBGene00227657	protein_coding	NA
WBGene00234242	protein_coding	NA
WBGene00227656	protein_coding	NA
WBGene00224657	protein_coding	NA
WBGene00229915	protein_coding	NA
WBGene00229916	protein_coding	NA
WBGene00235402	rRNA	NA
WBGene00223721	protein_coding	NA
WBGene00222278	protein_coding	NA
WBGene00227841	protein_coding	NA
WBGene00220685	protein_coding	NA
WBGene00229917	protein_coding	NA
WBGene00226283	protein_coding	NA
WBGene00224930	protein_coding	NA
WBGene00222277	protein_coding	NA
WBGene00229918	protein_coding	NA
WBGene00223441	protein_coding	NA
WBGene00229919	protein_coding	NA
WBGene00226188	protein_coding	NA
WBGene00269080	protein_coding	NA
WBGene00223630	protein_coding	NA
WBGene00223445	protein_coding	NA
WBGene00225540	protein_coding	NA
WBGene00224185	protein_coding	NA
WBGene00234033	protein_coding	NA
WBGene00223769	protein_coding	NA
WBGene00225572	protein_coding	NA
WBGene00225167	protein_coding	NA
WBGene00225168	protein_coding	NA
WBGene00220688	protein_coding	NA
WBGene00225354	protein_coding	NA
WBGene00224875	protein_coding	NA
WBGene00221543	protein_coding	NA
WBGene00227462	protein_coding	NA
WBGene00227459	protein_coding	NA
WBGene00223474	protein_coding	NA
WBGene00234277	protein_coding	NA
WBGene00222837	protein_coding	NA
WBGene00226099	protein_coding	NA
WBGene00229493	protein_coding	NA
WBGene00225679	protein_coding	NA
WBGene00224429	protein_coding	NA
WBGene00226663	protein_coding	NA
WBGene00235360	protein_coding	NA
WBGene00225986	protein_coding	NA
WBGene00227365	protein_coding	NA
WBGene00227487	protein_coding	NA
WBGene00233706	protein_coding	NA
WBGene00227881	protein_coding	NA
WBGene00225179	protein_coding	NA
WBGene00255683	miRNA	NA
WBGene00229923	protein_coding	NA
WBGene00227173	protein_coding	NA
WBGene00233518	protein_coding	NA
WBGene00222347	protein_coding	NA
WBGene00226061	protein_coding	NA
WBGene00227178	protein_coding	NA
WBGene00229924	protein_coding	NA
WBGene00223222	protein_coding	NA
WBGene00229925	protein_coding	NA
WBGene00221545	protein_coding	NA
WBGene00229935	protein_coding	NA
WBGene00229934	protein_coding	NA
WBGene00229932	protein_coding	NA
WBGene00226050	protein_coding	NA
WBGene00234959	protein_coding	NA
WBGene00225216	protein_coding	NA
WBGene00229930	protein_coding	NA
WBGene00227916	protein_coding	NA
WBGene00224018	protein_coding	NA
WBGene00226218	protein_coding	NA
WBGene00229929	protein_coding	NA
WBGene00233343	protein_coding	NA
WBGene00227670	protein_coding	NA
WBGene00227671	protein_coding	NA
WBGene00226262	protein_coding	NA
WBGene00224459	protein_coding	NA
WBGene00229926	protein_coding	NA
WBGene00226048	protein_coding	NA
WBGene00227541	protein_coding	NA
WBGene00269082	protein_coding	NA
WBGene00220274	ncRNA	NA
WBGene00233272	protein_coding	NA
WBGene00233271	protein_coding	NA
WBGene00233591	protein_coding	NA
WBGene00221328	protein_coding	NA
WBGene00227352	protein_coding	NA
WBGene00223476	protein_coding	NA
WBGene00225904	protein_coding	NA
WBGene00225429	protein_coding	NA
WBGene00225086	protein_coding	NA
WBGene00224397	protein_coding	NA
WBGene00228007	protein_coding	NA
WBGene00228006	protein_coding	NA
WBGene00225575	protein_coding	NA
WBGene00228005	protein_coding	NA
WBGene00228004	protein_coding	NA
WBGene00228003	protein_coding	NA
WBGene00235040	protein_coding	NA
WBGene00227633	protein_coding	NA
WBGene00225017	protein_coding	NA
WBGene00223428	protein_coding	NA
WBGene00233930	protein_coding	NA
WBGene00222650	protein_coding	NA
WBGene00228000	protein_coding	NA
WBGene00303174	protein_coding	NA
WBGene00269334	protein_coding	NA
WBGene00269248	protein_coding	NA
WBGene00222031	protein_coding	NA
WBGene00227995	protein_coding	NA
WBGene00227359	protein_coding	NA
WBGene00227994	protein_coding	NA
WBGene00227992	protein_coding	NA
WBGene00226823	protein_coding	NA
WBGene00234302	protein_coding	NA
WBGene00226841	protein_coding	NA
WBGene00233589	protein_coding	NA
WBGene00227351	protein_coding	NA
WBGene00227334	protein_coding	NA
WBGene00220269	protein_coding	NA
WBGene00225869	protein_coding	NA
WBGene00225000	protein_coding	NA
WBGene00226434	protein_coding	NA
WBGene00226241	protein_coding	NA
WBGene00227991	protein_coding	NA
WBGene00223561	protein_coding	NA
WBGene00222987	protein_coding	NA
WBGene00234351	protein_coding	NA
WBGene00224725	protein_coding	NA
WBGene00226554	protein_coding	NA
WBGene00225268	protein_coding	NA
WBGene00234938	protein_coding	NA
WBGene00222471	protein_coding	NA
WBGene00222690	protein_coding	NA
WBGene00227990	protein_coding	NA
WBGene00222707	protein_coding	NA
WBGene00227989	protein_coding	NA
WBGene00224409	protein_coding	NA
WBGene00224412	protein_coding	NA
WBGene00222139	protein_coding	NA
WBGene00227988	protein_coding	NA
WBGene00222263	protein_coding	NA
WBGene00227987	protein_coding	NA
WBGene00224498	protein_coding	NA
WBGene00223108	protein_coding	NA
WBGene00224917	protein_coding	NA
WBGene00221325	protein_coding	NA
WBGene00224211	protein_coding	NA
WBGene00269083	transposon_protein_coding	NA
WBGene00227368	protein_coding	conserved hypothetical protein
WBGene00226527	protein_coding	conserved hypothetical protein
WBGene00224768	protein_coding	conserved hypothetical protein
WBGene00234111	protein_coding	NA
WBGene00229462	protein_coding	conserved hypothetical protein
WBGene00220590	protein_coding	NA
WBGene00227127	protein_coding	NA
WBGene00226681	protein_coding	NA
WBGene00229461	protein_coding	conserved hypothetical protein
WBGene00232851	protein_coding	conserved hypothetical protein
WBGene00229458	protein_coding	NA
WBGene00229457	protein_coding	NA
WBGene00229456	protein_coding	NA
WBGene00224049	protein_coding	NA
WBGene00225064	protein_coding	NA
WBGene00221389	protein_coding	NA
WBGene00225314	protein_coding	NA
WBGene00228781	protein_coding	NA
WBGene00269084	protein_coding	NA
WBGene00223641	protein_coding	conserved hypothetical protein
WBGene00226297	protein_coding	NA
WBGene00220589	protein_coding	conserved hypothetical protein
WBGene00229455	protein_coding	NA
WBGene00229454	protein_coding	conserved hypothetical protein
WBGene00269295	protein_coding	NA
WBGene00226298	protein_coding	conserved hypothetical protein
WBGene00229453	protein_coding	conserved hypothetical protein
WBGene00225803	protein_coding	NA
WBGene00220588	protein_coding	conserved hypothetical protein
WBGene00225649	protein_coding	NA
WBGene00236716	miRNA	NA
WBGene00226715	protein_coding	conserved hypothetical protein
WBGene00223997	protein_coding	conserved hypothetical protein
WBGene00223996	protein_coding	conserved hypothetical protein
WBGene00233310	protein_coding	conserved hypothetical protein
WBGene00269085	protein_coding	NA
WBGene00234833	tRNA	NA
WBGene00229452	protein_coding	conserved hypothetical protein
WBGene00233309	protein_coding	conserved hypothetical protein
WBGene00222607	protein_coding	conserved hypothetical protein
WBGene00226211	protein_coding	NA
WBGene00233512	protein_coding	NA
WBGene00229445	protein_coding	NA
WBGene00222129	protein_coding	NA
WBGene00234946	protein_coding	NA
WBGene00223326	protein_coding	NA
WBGene00227416	protein_coding	NA
WBGene00222410	protein_coding	NA
WBGene00226111	protein_coding	NA
WBGene00233918	protein_coding	NA
WBGene00224339	protein_coding	NA
WBGene00226633	protein_coding	NA
WBGene00229444	protein_coding	NA
WBGene00226680	protein_coding	NA
WBGene00222131	protein_coding	NA
WBGene00227813	protein_coding	NA
WBGene00227816	protein_coding	NA
WBGene00227815	protein_coding	NA
WBGene00224808	protein_coding	NA
WBGene00227409	protein_coding	NA
WBGene00269088	protein_coding	NA
WBGene00226780	protein_coding	NA
WBGene00234165	protein_coding	NA
WBGene00234004	protein_coding	NA
WBGene00229443	protein_coding	NA
WBGene00223176	protein_coding	NA
WBGene00227253	protein_coding	NA
WBGene00225170	protein_coding	NA
WBGene00224177	protein_coding	NA
WBGene00221942	protein_coding	NA
WBGene00229442	protein_coding	NA
WBGene00223970	protein_coding	NA
WBGene00269089	protein_coding	NA
WBGene00220585	protein_coding	NA
WBGene00223301	protein_coding	NA
WBGene00225603	protein_coding	NA
WBGene00224885	protein_coding	NA
WBGene00233661	protein_coding	NA
WBGene00220584	protein_coding	NA
WBGene00225884	protein_coding	NA
WBGene00229441	protein_coding	NA
WBGene00224367	protein_coding	NA
WBGene00226664	protein_coding	NA
WBGene00220582	protein_coding	NA
WBGene00234125	protein_coding	NA
WBGene00229440	protein_coding	NA
WBGene00225569	protein_coding	NA
WBGene00225891	protein_coding	NA
WBGene00227403	protein_coding	NA
WBGene00226832	protein_coding	NA
WBGene00229437	protein_coding	NA
WBGene00222600	protein_coding	NA
WBGene00226830	protein_coding	NA
WBGene00234314	protein_coding	NA
WBGene00229436	protein_coding	NA
WBGene00221476	protein_coding	NA
WBGene00269091	protein_coding	NA
WBGene00229435	protein_coding	NA
WBGene00227382	protein_coding	NA
WBGene00227383	protein_coding	NA
WBGene00227128	protein_coding	NA
WBGene00223855	protein_coding	NA
WBGene00229434	protein_coding	NA
WBGene00223816	protein_coding	NA
WBGene00229433	pseudogene	NA
WBGene00222186	protein_coding	NA
WBGene00229432	protein_coding	NA
WBGene00223403	protein_coding	NA
WBGene00225370	protein_coding	NA
WBGene00220580	protein_coding	NA
WBGene00220579	protein_coding	NA
WBGene00227424	protein_coding	NA
WBGene00227460	protein_coding	NA
WBGene00227461	protein_coding	NA
WBGene00229431	protein_coding	NA
WBGene00223719	protein_coding	NA
WBGene00221972	protein_coding	NA
WBGene00269365	protein_coding	NA
WBGene00229430	protein_coding	NA
WBGene00229429	protein_coding	NA
WBGene00220576	protein_coding	NA
WBGene00226990	protein_coding	NA
WBGene00233949	protein_coding	NA
WBGene00235048	protein_coding	NA
WBGene00226056	protein_coding	NA
WBGene00224102	protein_coding	NA
WBGene00223655	protein_coding	NA
WBGene00226893	protein_coding	NA
WBGene00222286	protein_coding	NA
WBGene00227380	protein_coding	NA
WBGene00225495	protein_coding	NA
WBGene00225491	protein_coding	NA
WBGene00227312	protein_coding	NA
WBGene00234222	protein_coding	NA
WBGene00225512	protein_coding	NA
WBGene00227220	protein_coding	NA
WBGene00227793	protein_coding	NA
WBGene00222140	protein_coding	NA
WBGene00224478	protein_coding	NA
WBGene00224513	protein_coding	NA
WBGene00269258	protein_coding	NA
WBGene00220573	protein_coding	NA
WBGene00304227	protein_coding	NA
WBGene00224479	protein_coding	NA
WBGene00223168	protein_coding	NA
WBGene00225323	protein_coding	NA
WBGene00222095	protein_coding	NA
WBGene00255700	miRNA	NA
WBGene00269097	protein_coding	NA
WBGene00221217	protein_coding	NA
WBGene00226031	protein_coding	NA
WBGene00225527	protein_coding	NA
WBGene00222637	protein_coding	NA
WBGene00226043	protein_coding	NA
WBGene00232677	protein_coding	NA
WBGene00234022	protein_coding	NA
WBGene00226032	protein_coding	NA
WBGene00226634	protein_coding	NA
WBGene00225778	protein_coding	NA
WBGene00225161	protein_coding	NA
WBGene00226776	protein_coding	LEM domain containing protein
WBGene00226371	protein_coding	LEM domain containing protein
WBGene00221973	protein_coding	P38 map kinase family protein 2, isoform b, putative
WBGene00225466	protein_coding	Clc-4 protein., putative
WBGene00227084	protein_coding	ARMET-like protein precursor, putative
WBGene00229428	protein_coding	Ubiquitin conjugating enzyme protein 13, putative
WBGene00227083	protein_coding	B-cell receptor-associated protein 31-like containing protein
WBGene00227458	protein_coding	Ubiquitin-conjugating enzyme E2 H, putative
WBGene00227413	protein_coding	Hexokinase family protein
WBGene00234713	protein_coding	NA
WBGene00269278	protein_coding	NA
WBGene00224366	protein_coding	Major Facilitator Superfamily protein
WBGene00229427	protein_coding	NA
WBGene00224496	protein_coding	phosphatidate cytidylyltransferase, putative
WBGene00229425	protein_coding	NA
WBGene00229424	protein_coding	NA
WBGene00222708	protein_coding	Gex interacting protein protein 9, isoform a, putative
WBGene00224165	protein_coding	DnaJ domain containing protein
WBGene00225494	protein_coding	Phosphatidylinositol-specific phospholipase C, X domain containing protein
WBGene00222576	protein_coding	Innexin family protein
WBGene00223010	protein_coding	SPARC precursor, putative
WBGene00225493	protein_coding	Probable voltage-dependent anion-selective channel, putative
WBGene00222542	protein_coding	protein C17H12.2, putative
WBGene00222213	protein_coding	Death domain containing protein
WBGene00234243	protein_coding	Brix domain containing protein
WBGene00223220	protein_coding	LBP \/ BPI \/ CETP family, C-terminal domain containing protein
WBGene00223221	protein_coding	NA
WBGene00227254	protein_coding	NA
WBGene00227255	protein_coding	Haemolysin-III related family protein
WBGene00226779	protein_coding	conserved hypothetical protein
WBGene00269366	protein_coding	NA
WBGene00227252	protein_coding	Pyridoxal-dependent decarboxylase conserved domain containing protein
WBGene00223426	protein_coding	NA
WBGene00225846	protein_coding	Type IIB DNA topoisomerase family protein
WBGene00225186	protein_coding	NA
WBGene00225187	protein_coding	rasputin, putative
WBGene00225353	protein_coding	FHA domain containing protein
WBGene00226012	protein_coding	Dynamin central region family protein
WBGene00227118	protein_coding	Dcp1-like decapping family protein
WBGene00224720	protein_coding	HSPC154 protein, putative
WBGene00227265	protein_coding	Start codon is not identified, putative
WBGene00226570	protein_coding	CG10610-PA, putative
WBGene00226682	protein_coding	Collagen protein 109, putative
WBGene00225117	protein_coding	Cam kinase protein 1, putative
WBGene00224096	protein_coding	Sex-determining protein fem-1, putative
WBGene00221992	protein_coding	Immunoglobulin I-set domain containing protein
